32;10300030;1;2;0;4;1;5;10;7;0;8;1;10;2;11;0;13;0;14;0;17;11;20;0;21;3;22;0;23;0;24;34;25;94;26;1;27;0;28;0;29;0;30;11;31;8;32;66;33;22;34;0;35;0;36;0
32;10300031;1;2;0;4;1;5;6;7;2;8;0;10;3;11;1;13;0;14;0;17;27;20;1;21;0;22;0;23;3;24;32;25;84;26;2;27;0;28;0;29;0;30;11;31;5;32;61;33;18;34;0;35;1;36;0
32;10300032;1;2;0;4;0;5;6;7;0;8;1;10;0;11;0;13;1;14;0;17;6;20;1;21;3;22;0;23;1;24;10;25;40;26;0;27;0;28;0;29;1;30;12;31;4;32;26;33;12;34;0;35;0;36;0
32;10300033;1;2;0;4;0;5;6;7;0;8;0;10;0;11;1;13;1;14;0;17;7;20;0;21;2;22;0;23;0;24;19;25;57;26;1;27;0;28;0;29;0;30;13;31;5;32;40;33;10;34;0;35;0;36;0
32;10300033;1;2;1;4;1;5;7;7;0;8;0;10;2;11;0;13;1;14;1;17;13;20;0;21;0;22;0;23;1;24;22;25;76;26;0;27;1;28;0;29;0;30;12;31;10;32;49;33;13;34;0;35;0;36;0
32;10300034;1;2;1;4;0;5;14;7;1;8;0;10;3;11;0;13;1;14;0;17;5;20;0;21;4;22;0;23;0;24;14;25;91;26;0;27;0;28;0;29;2;30;21;31;5;32;69;33;32;34;0;35;0;36;0
32;10300035;1;2;0;4;0;5;5;7;1;8;2;10;2;11;0;13;1;14;1;17;11;20;1;21;7;22;0;23;1;24;18;25;72;26;0;27;0;28;0;29;0;30;26;31;2;32;48;33;18;34;0;35;0;36;0
32;10300036;1;2;0;4;2;5;7;7;2;8;0;10;1;11;1;13;0;14;3;17;9;20;0;21;4;22;0;23;0;24;30;25;93;26;1;27;0;28;0;29;0;30;17;31;6;32;77;33;27;34;0;35;1;36;0
32;10300037;1;2;1;4;3;5;10;7;0;8;0;10;0;11;2;13;0;14;0;17;11;20;0;21;4;22;0;23;0;24;23;25;100;26;0;27;0;28;0;29;0;30;31;31;7;32;50;33;23;34;0;35;1;36;0
32;10300038;1;2;0;4;1;5;6;7;1;8;1;10;0;11;0;13;4;14;0;17;4;20;0;21;4;22;0;23;6;24;21;25;86;26;0;27;0;28;0;29;0;30;11;31;4;32;39;33;24;34;0;35;0;36;0
32;10300039;1;2;1;4;0;5;11;7;1;8;0;10;1;11;1;13;2;14;0;17;6;20;1;21;2;22;0;23;1;24;30;25;104;26;1;27;0;28;0;29;0;30;22;31;11;32;73;33;18;34;0;35;0;36;1
32;10300040;1;2;0;4;0;5;13;7;0;8;0;10;1;11;0;13;1;14;1;17;11;20;1;21;3;22;0;23;1;24;35;25;109;26;1;27;0;28;0;29;0;30;25;31;7;32;73;33;24;34;0;35;0;36;0
32;10300041;1;2;0;4;0;5;11;7;2;8;0;10;0;11;2;13;2;14;1;17;3;20;2;21;3;22;0;23;0;24;19;25;66;26;1;27;0;28;0;29;0;30;10;31;10;32;51;33;21;34;0;35;0;36;0
32;10300042;1;2;0;4;0;5;8;7;1;8;2;10;2;11;2;13;0;14;0;17;11;20;1;21;1;22;0;23;0;24;22;25;90;26;0;27;0;28;1;29;0;30;20;31;3;32;77;33;24;34;0;35;0;36;0
32;10300043;1;2;0;4;0;5;13;7;1;8;1;10;1;11;0;13;1;14;2;17;5;20;1;21;8;22;0;23;0;24;31;25;96;26;1;27;0;28;0;29;0;30;24;31;8;32;57;33;40;34;0;35;1;36;0
32;10300044;1;2;1;4;0;5;9;7;0;8;0;10;0;11;1;13;0;14;1;17;3;20;1;21;1;22;0;23;0;24;16;25;46;26;0;27;0;28;0;29;1;30;12;31;10;32;41;33;32;34;1;35;0;36;0
32;10300045;1;2;1;4;1;5;9;7;1;8;0;10;1;11;0;13;0;14;0;17;2;20;2;21;3;22;0;23;0;24;7;25;58;26;2;27;0;28;0;29;0;30;7;31;5;32;47;33;21;34;0;35;0;36;0
32;10300046;1;2;0;4;1;5;7;7;0;8;2;10;0;11;0;13;3;14;3;17;3;20;0;21;3;22;0;23;0;24;31;25;91;26;1;27;0;28;0;29;0;30;13;31;6;32;68;33;35;34;0;35;0;36;0
